,word,Spanish-es,emotion,emotion-intensity-score
5456,perfect,Perfecto,joy,0.7190000000000001
5457,magic,magia,joy,0.7120000000000001
5458,luckiest,mÃ¡s afortunado,joy,0.7120000000000001
5459,merrychristmas,NO TRANSLATION,joy,0.7120000000000001
5460,luxury,lujo,joy,0.7120000000000001
5461,bestfeeling,El mejor sentimiento,joy,0.7120000000000001
5462,treasures,tesoros,joy,0.7120000000000001
5463,achievement,logro,joy,0.7120000000000001
5464,yay,Hurra,joy,0.7120000000000001
5465,holiday,fiesta,joy,0.7120000000000001
5466,intimate,Ã­ntimo,joy,0.71
5467,soblessed,NO TRANSLATION,joy,0.706
5468,yaaay,NO TRANSLATION,joy,0.706
5469,chuckle,risita,joy,0.706
5470,rave,delirio,joy,0.706
5471,proud,orgulloso,joy,0.7040000000000001
5472,truelove,amor verdadero,joy,0.703
5473,fuckyeah,fuckyeah,joy,0.703
5474,lovelife,NO TRANSLATION,joy,0.703
5475,amazingly,espantosamente,joy,0.703
5476,goodnews,buenas noticias,joy,0.703
5477,optimism,optimismo,joy,0.703
5478,satisfying,satisfactorio,joy,0.703
5479,gooood,gooood,joy,0.703
5480,sweetest,mÃ¡s dulce,joy,0.703
5481,cherish,apreciar,joy,0.703
5482,goodlife,buena vida,joy,0.703
5483,beautification,embellecimiento,joy,0.703
5484,appreciates,aprecia,joy,0.703
5485,winning,victorioso,joy,0.703
5486,cuddled,abrazados,joy,0.703
5487,yaay,NO TRANSLATION,joy,0.7
5488,entertained,entretenido,joy,0.7
5489,excite,excitar,joy,0.6970000000000001
5490,newbeginnings,NO TRANSLATION,joy,0.693
5491,praisejesus,NO TRANSLATION,joy,0.691
5492,birthday,cumpleaÃ±os,joy,0.691
5493,metime,tiempo personal,joy,0.688
5494,favorite,favorito,joy,0.688
5495,honored,honrado,joy,0.688
5496,content,contenido,joy,0.688
5497,godsend,bendiciÃ³n,joy,0.688
5498,entertaining,entretenido,joy,0.688
5499,angelic,angelical,joy,0.688
5500,holidayseason,NO TRANSLATION,joy,0.688
5501,adoration,adoraciÃ³n,joy,0.688
5502,exquisite,Exquisito,joy,0.688
5503,thankyoujesus,NO TRANSLATION,joy,0.688
5504,greatfriends,NO TRANSLATION,joy,0.688
5505,precious,precioso,joy,0.682
5506,majestic,majestuoso,joy,0.682
5507,appreciated,apreciado,joy,0.682
5508,luscious,delicioso,joy,0.682
5509,memoriesiwontforget,NO TRANSLATION,joy,0.682
5510,smiled,SonriÃ³,joy,0.682
5511,bestfriends,mejores amigos,joy,0.682
5512,exaltation,exaltaciÃ³n,joy,0.682
5513,goodhealth,NO TRANSLATION,joy,0.682
5514,brightens,ilumina,joy,0.682
5515,tranquility,tranquilidad,joy,0.679
5516,marry,casar,joy,0.6759999999999999
5517,embrace,abrazo,joy,0.6759999999999999
5518,positively,afirmativamente,joy,0.6759999999999999
5519,dearest,querido,joy,0.672
5520,relaxation,relajaciÃ³n,joy,0.672
5521,accomplished,consumado,joy,0.672
5522,hug,abrazo,joy,0.672
5523,weeeee,NO TRANSLATION,joy,0.672
5524,bday,bday,joy,0.672
5525,grin,mueca,joy,0.672
5526,enliven,animar,joy,0.672
5527,contentment,contentamiento,joy,0.672
5528,hilarious,divertidÃ­simo,joy,0.672
5529,giggles,risitas,joy,0.672
5530,bountiful,abundante,joy,0.667
5531,victor,VÃ­ctor,joy,0.667
5532,adore,adorar,joy,0.667
5533,boisterous,bullicioso,joy,0.667
5534,fulfilled,cumplido,joy,0.667
5535,fulfill,cumplir,joy,0.664
5536,cuddles,abrazos,joy,0.662
5537,prosperous,prÃ³spero,joy,0.66
5538,romanticism,romanticismo,joy,0.6559999999999999
5539,humor,humor,joy,0.6559999999999999
5540,glow,brillo,joy,0.6559999999999999
5541,happynewyear,NO TRANSLATION,joy,0.6559999999999999
5542,pleasant,agradable,joy,0.6559999999999999
5543,appreciation,apreciaciÃ³n,joy,0.6559999999999999
5544,encouraged,alentado,joy,0.6559999999999999
5545,satisfy,satisfacer,joy,0.6559999999999999
5546,serenity,serenidad,joy,0.6559999999999999
5547,captivate,cautivar,joy,0.6559999999999999
5548,besties,besties,joy,0.6559999999999999
5549,christmaseve,NO TRANSLATION,joy,0.6559999999999999
5550,innerpeace,NO TRANSLATION,joy,0.6559999999999999
5551,satisfaction,satisfacciÃ³n,joy,0.652
5552,treasure,tesoro,joy,0.652
5553,engaged,comprometido,joy,0.652
5554,praises,alabanzas,joy,0.652
5555,abundance,abundancia,joy,0.652
5556,fortunes,fortunas,joy,0.652
5557,relaxing,relajante,joy,0.652
5558,praised,alabado,joy,0.652
5559,nothingbetter,NO TRANSLATION,joy,0.647
5560,complement,complemento,joy,0.647
5561,affection,afecto,joy,0.647
5562,relieved,aliviado,joy,0.647
5563,carnival,carnaval,joy,0.643
5564,divine,adivinar,joy,0.6409999999999999
5565,saintly,santo,joy,0.6409999999999999
5566,harmoniously,armoniosamente,joy,0.6409999999999999
5567,achieve,lograr,joy,0.6409999999999999
5568,thanksgiving,acciÃ³n de gracias,joy,0.6409999999999999
5569,jackpot,bote,joy,0.6409999999999999
5570,priceless,no tiene precio,joy,0.6409999999999999
5571,sensuality,sensualidad,joy,0.6409999999999999
5572,champion,campeÃ³n,joy,0.6409999999999999
5573,wedding,Boda,joy,0.6409999999999999
5574,uplifting,edificante,joy,0.6409999999999999
5575,climax,clÃ­max,joy,0.636
5576,yayy,NO TRANSLATION,joy,0.636
5577,peaceful,pacÃ­fico,joy,0.636
5578,twinkle,centelleo,joy,0.636
5579,reverie,ensueÃ±o,joy,0.636
5580,exalt,exaltar,joy,0.636
5581,winner,ganador,joy,0.636
5582,felicity,felicidad,joy,0.636
5583,cuddle,abrazo,joy,0.636
5584,comforting,consolador,joy,0.636
5585,honeymoon,Luna de miel,joy,0.636
5586,xoxo,xoxo,joy,0.634
5587,amusing,divertido,joy,0.625
5588,reward,recompensa,joy,0.625
5589,fondness,cariÃ±o,joy,0.625
5590,hearts,copas,joy,0.625
5591,brighter,mÃ¡s brillante,joy,0.625
5592,sweet,dulce,joy,0.625
5593,stargazing,estudio de las estrellas,joy,0.625
5594,festival,festival,joy,0.625
5595,snuggling,acurrucarse,joy,0.625
5596,generosity,generosidad,joy,0.625
5597,gorgeous,maravilloso,joy,0.625
5598,praisegod,NO TRANSLATION,joy,0.625
5599,sex,sexo,joy,0.622
5600,parade,desfile,joy,0.621
5601,applause,aplausos,joy,0.621
5602,genial,genial,joy,0.621
5603,beauty,belleza,joy,0.621
5604,kind,tipo,joy,0.621
5605,newlife,nueva vida,joy,0.618
5606,aspiring,ambicioso,joy,0.618
5607,fulfilling,cumpliendo,joy,0.618
5608,godbless,NO TRANSLATION,joy,0.616
5609,virtuous,virtuoso,joy,0.613
5610,kiss,Beso,joy,0.61
5611,winnings,ganancias,joy,0.609
5612,praiseworthy,loable,joy,0.609
5613,rainbows,arco iris,joy,0.609
5614,generous,generoso,joy,0.609
5615,enlightenment,ilustraciÃ³n,joy,0.609
5616,playful,juguetÃ³n,joy,0.609
5617,christmas,Navidad,joy,0.609
5618,super,sÃºper,joy,0.609
5619,elegance,elegancia,joy,0.609
5620,rekindle,reavivar,joy,0.609
5621,awards,premios,joy,0.609
5622,adorable,adorable,joy,0.609
5623,amour,NO TRANSLATION,joy,0.607
5624,independence,independencia,joy,0.607
5625,successful,exitoso,joy,0.606
5626,onelove,un amor,joy,0.606
5627,kindness,amabilidad,joy,0.606
5628,freely,libremente,joy,0.606
5629,surprises,sorpresas,joy,0.606
5630,inspired,inspirado,joy,0.606
5631,hilarity,hilaridad,joy,0.606
5632,wonder,preguntarse,joy,0.606
5633,heheh,NO TRANSLATION,joy,0.606
5634,entertainment,entretenimiento,joy,0.603
5635,whimsical,caprichoso,joy,0.603
5636,passion,pasiÃ³n,joy,0.603
5637,beautify,embellecer,joy,0.601
5638,stressfree,NO TRANSLATION,joy,0.601
5639,sunrise,amanecer,joy,0.6
5640,godisgood,Dios es bueno,joy,0.597
5641,whoo,whoo,joy,0.594
5642,angel,Ã¡ngel,joy,0.594
5643,thankgod,gracias a Dios,joy,0.594
5644,accomplishment,logro,joy,0.594
5645,flirt,Ligar,joy,0.594
5646,goodmusic,buena mÃºsica,joy,0.594
5647,snuggled,acurrucado,joy,0.594
5648,revere,reverenciar,joy,0.594
5649,inspire,inspirar,joy,0.594
5650,fanfare,trompeteo,joy,0.594
5651,peacefully,pacÃ­ficamente,joy,0.594
5652,jesus,JesÃºs,joy,0.594
5653,goodies,golosinas,joy,0.594
5654,heroic,heroico,joy,0.591
5655,fortune,fortuna,joy,0.591
5656,friendship,amistad,joy,0.591
5657,singing,canto,joy,0.591
5658,exalted,exaltado,joy,0.591
5659,summer,verano,joy,0.591
5660,highest,mÃ¡s alto,joy,0.591
5661,overflowing,desbordante,joy,0.588
5662,contented,contento,joy,0.588
5663,woot,woot,joy,0.588
5664,rollicking,alegre,joy,0.588
5665,hope,esperanza,joy,0.586
5666,accolade,espaldarazo,joy,0.586
5667,cozy,acogedor,joy,0.583
5668,delicious,delicioso,joy,0.579
5669,friendly,amistoso,joy,0.578
5670,sensuous,sensual,joy,0.578
5671,darling,querido,joy,0.578
5672,picturesque,pintoresco,joy,0.578
5673,raving,delirante,joy,0.578
5674,praise,alabanza,joy,0.578
5675,everlasting,eterno,joy,0.578
5676,ambition,ambiciÃ³n,joy,0.578
5677,thelife,la vida,joy,0.578
5678,sparkle,brillar,joy,0.5770000000000001
5679,yeahhh,yeahhh,joy,0.5760000000000001
5680,luckygirl,chica con suerte,joy,0.5760000000000001
5681,flattering,halagÃ¼eÃ±o,joy,0.5760000000000001
5682,sensual,sensual,joy,0.5760000000000001
5683,heroism,heroÃ­smo,joy,0.5760000000000001
5684,succeeding,subsiguiente,joy,0.5760000000000001
5685,grace,gracia,joy,0.5760000000000001
5686,peace,paz,joy,0.5760000000000001
5687,livelife,Vive la vida,joy,0.574
5688,special,especial,joy,0.574
5689,tantalizing,tentador,joy,0.5720000000000001
5690,pumped,bombeado,joy,0.5670000000000001
5691,worthwhile,vale la pena,joy,0.562
5692,revels,fiestas,joy,0.562
5693,prevail,prevalecer,joy,0.562
5694,liking,gusto,joy,0.562
5695,sunny,soleado,joy,0.562
5696,relax,relajarse,joy,0.562
5697,surprise,sorpresa,joy,0.562
5698,hugs,abrazos,joy,0.562
5699,admirable,admirable,joy,0.562
5700,hero,hÃ©roe,joy,0.562
5701,yey,NO TRANSLATION,joy,0.562
5702,humorous,humorÃ­stico,joy,0.562
5703,sweets,dulces,joy,0.562
5704,prosper,prosperar,joy,0.562
5705,superstar,superestrella,joy,0.562
5706,favorable,favorable,joy,0.561
5707,bless,bendecir,joy,0.561
5708,tenderness,sensibilidad,joy,0.561
5709,freedom,libertad,joy,0.561
5710,masterpiece,obra maestra,joy,0.561
5711,newyear,NO TRANSLATION,joy,0.561
5712,dreams,SueÃ±os,joy,0.5589999999999999
5713,hopeful,esperanzado,joy,0.5589999999999999
5714,home,casa,joy,0.5589999999999999
5715,cruising,crucero,joy,0.556
5716,gracias,NO TRANSLATION,joy,0.5539999999999999
5717,faithfulness,fidelidad,joy,0.5529999999999999
5718,closeness,cercanÃ­a,joy,0.552
5719,eagerness,afÃ¡n,joy,0.552
5720,comfy,confortable,joy,0.551
5721,sunshine,sol,joy,0.551
5722,confidence,confianza,joy,0.547
5723,mistletoe,muÃ©rdago,joy,0.547
5724,elite,Ã©lite,joy,0.547
5725,celestial,celestial,joy,0.547
5726,heart,corazÃ³n,joy,0.547
5727,completion,terminaciÃ³n,joy,0.547
5728,good,bueno,joy,0.547
5729,daughter,hija,joy,0.547
5730,gifts,regalos,joy,0.547
5731,astonishment,asombro,joy,0.547
5732,bonus,prima,joy,0.547
5733,goodmorning,Buenos dÃ­as,joy,0.547
5734,lifted,levantado,joy,0.547
5735,zeal,celo,joy,0.547
5736,illuminate,iluminar,joy,0.547
5737,gift,regalo,joy,0.547
5738,vacation,vacaciones,joy,0.547
5739,charmed,Encantado,joy,0.546
5740,recreation,recreaciÃ³n,joy,0.545
5741,encouragement,Ã¡nimo,joy,0.545
5742,gush,chorro,joy,0.545
5743,sublime,sublime,joy,0.545
5744,dance,baile,joy,0.545
5745,god,Dios,joy,0.545
5746,free,gratis,joy,0.544
5747,freshstart,nuevo comienzo,joy,0.544
5748,savior,salvador,joy,0.5429999999999999
5749,sanctuary,santuario,joy,0.541
5750,grandchildren,nietos,joy,0.54
5751,wellness,bienestar,joy,0.537
5752,revel,jaranear,joy,0.534
5753,inspirational,inspirador,joy,0.531
5754,savor,saborear,joy,0.531
5755,matrimony,matrimonio,joy,0.531
5756,money,dinero,joy,0.531
5757,rainbow,arco iris,joy,0.531
5758,confident,confidente,joy,0.531
5759,bridal,nupcial,joy,0.531
5760,music,mÃºsica,joy,0.531
5761,fab,fab,joy,0.531
5762,serene,sereno,joy,0.531
5763,alive,viva,joy,0.531
5764,holiness,santidad,joy,0.531
5765,vitality,vitalidad,joy,0.531
5766,liberation,liberaciÃ³n,joy,0.531
5767,dayoff,NO TRANSLATION,joy,0.531
5768,soothing,calmante,joy,0.531
5769,soar,remontarse,joy,0.531
5770,firstborn,PrimogÃ©nito,joy,0.531
5771,elegant,elegante,joy,0.53
5772,mastery,maestrÃ­a,joy,0.53
5773,illumination,iluminaciÃ³n,joy,0.53
5774,welcomed,bienvenida,joy,0.53
5775,warmth,calor,joy,0.53
5776,blossom,flor,joy,0.53
5777,glimmer,luz tenue,joy,0.53
5778,faithful,fiel,joy,0.529
5779,treat,tratar,joy,0.529
5780,snuggles,acurrucarse,joy,0.522
5781,laurels,laureles,joy,0.521
5782,commendable,recomendable,joy,0.519
5783,powerful,poderoso,joy,0.516
5784,silly,tonto,joy,0.516
5785,zest,Ã¡nimo,joy,0.516
5786,presents,presenta,joy,0.516
5787,succeed,tener Ã©xito,joy,0.516
5788,jingle,tintineo,joy,0.516
5789,remarkable,notable,joy,0.516
5790,greeted,saludado,joy,0.516
5791,brotherly,fraternal,joy,0.516
5792,pride,orgullo,joy,0.516
5793,strengthening,fortalecimiento,joy,0.516
5794,aspire,aspirar,joy,0.516
5795,abundant,abundante,joy,0.516
5796,noschool,NO TRANSLATION,joy,0.516
5797,resplendent,resplandeciente,joy,0.516
5798,almighty,todopoderoso,joy,0.516
5799,fancy,lujoso,joy,0.516
5800,zen,zen,joy,0.515
5801,coronation,coronaciÃ³n,joy,0.515
5802,kudos,prestigio,joy,0.515
5803,vivid,vÃ­vido,joy,0.515
5804,leisure,ocio,joy,0.515
5805,complete,completar,joy,0.515
5806,cutie,chica,joy,0.515
5807,newme,Nuevo yo,joy,0.515
5808,familytime,tiempo familiar,joy,0.515
5809,animated,animado,joy,0.515
5810,spirit,espÃ­ritu,joy,0.515
5811,thanking,agradeciendo,joy,0.515
5812,kid,niÃ±o,joy,0.515
5813,shining,brillante,joy,0.515
5814,payday,dÃ­a de paga,joy,0.515
5815,princely,principesco,joy,0.515
5816,reunited,reunido,joy,0.515
5817,therapeutic,terapÃ©utico,joy,0.515
5818,comfort,comodidad,joy,0.515
5819,godly,piadoso,joy,0.514
5820,marriage,matrimonio,joy,0.514
5821,daymade,NO TRANSLATION,joy,0.514
5822,relationship,relaciÃ³n,joy,0.514
5823,spouse,esposa,joy,0.507
5824,intimately,Ã­ntimamente,joy,0.507
5825,accomplish,realizar,joy,0.5
5826,excel,sobresalir,joy,0.5
5827,inviting,atractivo,joy,0.5
5828,meritorious,meritorio,joy,0.5
5829,diamond,diamante,joy,0.5
5830,nature,naturaleza,joy,0.5
5831,dignity,dignidad,joy,0.5
5832,family,familia,joy,0.5
5833,soulful,conmovedor,joy,0.5
5834,charitable,Caritativo,joy,0.5
5835,encourage,alentar,joy,0.5
5836,friends,amigos,joy,0.5
5837,satisfied,satisfecho,joy,0.5
5838,welcoming,bienvenida,joy,0.5
5839,healthy,saludable,joy,0.5
5840,surreal,surrealista,joy,0.5
5841,refreshed,refrescado,joy,0.5
5842,beach,playa,joy,0.5
5843,motherhood,maternidad,joy,0.5
5844,respect,el respeto,joy,0.5
5845,gem,joya,joy,0.5
5846,erotic,erÃ³tico,joy,0.5
5847,visionary,visionario,joy,0.5
5848,holyspirit,NO TRANSLATION,joy,0.5
5849,achieved,logrado,joy,0.5
5850,christ,Cristo,joy,0.5
5851,memorable,memorable,joy,0.5
5852,stressrelief,NO TRANSLATION,joy,0.5
5853,baby,bebÃ©,joy,0.5
5854,purr,ronroneo,joy,0.5
5855,teamjesus,NO TRANSLATION,joy,0.5
5856,veracity,veracidad,joy,0.5
5857,bloom,florecer,joy,0.5
5858,carefree,despreocupado,joy,0.5
5859,aura,aura,joy,0.493
5860,health,salud,joy,0.493
5861,liberty,libertad,joy,0.486
5862,approved,aprobado,joy,0.486
5863,yehey,NO TRANSLATION,joy,0.486
5864,oasis,oasis,joy,0.486
5865,rapture,rapto,joy,0.485
5866,engaging,atractivo,joy,0.485
5867,crowning,coronamiento,joy,0.485
5868,aspiration,aspiraciÃ³n,joy,0.485
5869,prestige,prestigio,joy,0.485
5870,crescendo,crescendo,joy,0.485
5871,gentle,amable,joy,0.485
5872,liberate,liberar,joy,0.485
5873,betrothed,prometido,joy,0.485
5874,nocomplaints,NO TRANSLATION,joy,0.485
5875,bounty,generosidad,joy,0.485
5876,privileged,privilegiado,joy,0.485
5877,loyal,leal,joy,0.485
5878,inseparable,inseparable,joy,0.485
5879,datenight,NO TRANSLATION,joy,0.484
5880,heyday,apogeo,joy,0.484
5881,trophy,trofeo,joy,0.484
5882,selfworth,NO TRANSLATION,joy,0.484
5883,luck,suerte,joy,0.484
5884,creativity,creatividad,joy,0.484
5885,destiny,destino,joy,0.484
5886,fete,NO TRANSLATION,joy,0.484
5887,transcendence,trascendencia,joy,0.484
5888,bouquet,ramo,joy,0.484
5889,chocolate,chocolate,joy,0.484
5890,aloha,aloha,joy,0.484
5891,yummy,sabroso,joy,0.484
5892,dream,sueÃ±o,joy,0.484
5893,desire,deseo,joy,0.484
5894,boyfriend,novio,joy,0.48
5895,commemoration,conmemoraciÃ³n,joy,0.479
5896,intelligence,inteligencia,joy,0.47700000000000004
5897,readiness,preparaciÃ³n,joy,0.473
5898,friend,amigo,joy,0.47100000000000003
5899,enthusiast,entusiasta,joy,0.47100000000000003
5900,bride,novia,joy,0.47100000000000003
5901,lush,lozano,joy,0.47
5902,calming,calmante,joy,0.47
5903,inheritance,herencia,joy,0.47
5904,kiddo,kiddo,joy,0.47
5905,massage,masaje,joy,0.47
5906,tickle,cosquillas,joy,0.47
5907,adventure,aventuras,joy,0.47
5908,nostalgia,nostalgia,joy,0.47
5909,soothe,calmar,joy,0.47
5910,goals,metas,joy,0.469
5911,luster,lustre,joy,0.469
5912,giving,dando,joy,0.469
5913,princess,princesa,joy,0.469
5914,heartily,sinceramente,joy,0.469
5915,benevolence,benevolencia,joy,0.469
5916,nurture,nutrir,joy,0.469
5917,bridegroom,novio,joy,0.469
5918,eternal,eterno,joy,0.469
5919,pray,orar,joy,0.469
5920,getaway,AlÃ©jate,joy,0.469
5921,humanitarian,humanitario,joy,0.469
5922,bonding,vinculaciÃ³n,joy,0.469
5923,rest,descanso,joy,0.469
5924,amicable,amistoso,joy,0.469
5925,purring,ronroneo,joy,0.469
5926,pretty,bonita,joy,0.469
5927,child,niÃ±o,joy,0.466
5928,salutary,saludable,joy,0.465
5929,invite,invitaciÃ³n,joy,0.457
5930,reminiscing,recordando,joy,0.456
5931,beam,haz,joy,0.456
5932,freshair,NO TRANSLATION,joy,0.455
5933,tropical,tropical,joy,0.455
5934,aesthetics,estÃ©tica,joy,0.455
5935,friday,viernes,joy,0.455
5936,elevation,elevaciÃ³n,joy,0.455
5937,sonice,NO TRANSLATION,joy,0.455
5938,ceremony,ceremonia,joy,0.455
5939,mindfulness,atenciÃ³n plena,joy,0.455
5940,hee,hee,joy,0.455
5941,kindred,parientes,joy,0.455
5942,scholarship,beca,joy,0.455
5943,befriend,ofrecer amistad,joy,0.455
5944,commemorate,conmemorar,joy,0.45299999999999996
5945,allure,seducir,joy,0.45299999999999996
5946,faith,fe,joy,0.45299999999999996
5947,forgiveness,perdÃ³n,joy,0.45299999999999996
5948,scenery,paisaje,joy,0.45299999999999996
5949,vindication,vindicaciÃ³n,joy,0.45299999999999996
5950,waterfall,cascada,joy,0.45299999999999996
5951,birth,nacimiento,joy,0.45299999999999996
5952,noworries,sin preocupaciones,joy,0.45299999999999996
5953,approve,aprobar,joy,0.45299999999999996
5954,namaste,NO TRANSLATION,joy,0.45299999999999996
5955,journey,viaje,joy,0.447
5956,meditation,meditaciÃ³n,joy,0.446
5957,relaxed,relajado,joy,0.442
5958,tranquil,tranquilo,joy,0.441
5959,weekend,fin de semana,joy,0.441
5960,present,presente,joy,0.441
5961,tender,oferta,joy,0.441
5962,nostalgic,nostÃ¡lgico,joy,0.439
5963,prayer,oraciÃ³n,joy,0.439
5964,sharing,compartiendo,joy,0.439
5965,esteem,estima,joy,0.439
5966,lyrical,lÃ­rico,joy,0.439
5967,righteousness,justicia,joy,0.439
5968,share,compartir,joy,0.43799999999999994
5969,husband,marido,joy,0.43799999999999994
5970,life,vida,joy,0.43799999999999994
5971,sonnet,soneto,joy,0.43799999999999994
5972,relief,alivio,joy,0.43799999999999994
5973,unbeaten,invicto,joy,0.43799999999999994
5974,newday,nuevo dÃ­a,joy,0.43799999999999994
5975,meditate,meditar,joy,0.43799999999999994
5976,mighty,poderoso,joy,0.43799999999999994
5977,eager,ansioso,joy,0.43799999999999994
5978,strength,fuerza,joy,0.43799999999999994
5979,warm,calentar,joy,0.429
5980,movingforward,NO TRANSLATION,joy,0.429
5981,winterbreak,NO TRANSLATION,joy,0.429
5982,buddy,compaÃ±ero,joy,0.42700000000000005
5983,oneness,unidad,joy,0.426
5984,unsurpassed,insuperado,joy,0.424
5985,ejaculation,eyaculaciÃ³n,joy,0.424
5986,unconstrained,sin restricciones,joy,0.424
5987,thelittlethings,NO TRANSLATION,joy,0.424
5988,medal,medalla,joy,0.424
5989,amen,AmÃ©n,joy,0.424
5990,candlelight,luz de una vela,joy,0.424
5991,reverence,reverencia,joy,0.424
5992,healthful,sano,joy,0.424
5993,carols,Villancicos,joy,0.424
5994,sledding,trineo,joy,0.42200000000000004
5995,wealth,riqueza,joy,0.42200000000000004
5996,graduation,graduaciÃ³n,joy,0.42200000000000004
5997,frisky,retozÃ³n,joy,0.42200000000000004
5998,energy,energÃ­a,joy,0.42200000000000004
5999,calmness,calma,joy,0.42200000000000004
6000,beginnings,principios,joy,0.42200000000000004
6001,safe,seguro,joy,0.42200000000000004
6002,musical,musical,joy,0.42200000000000004
6003,symphony,sinfonÃ­a,joy,0.42200000000000004
6004,lml,lml,joy,0.42200000000000004
6005,glitter,resplandecer,joy,0.42200000000000004
6006,ease,facilitar,joy,0.42200000000000004
6007,helpful,servicial,joy,0.42200000000000004
6008,soundness,solvencia,joy,0.42100000000000004
6009,nostress,NO TRANSLATION,joy,0.42100000000000004
6010,promise,promesa,joy,0.415
6011,reunite,reunir,joy,0.414
6012,salvation,salvaciÃ³n,joy,0.41200000000000003
6013,mother,madre,joy,0.41200000000000003
6014,poems,poemas,joy,0.41200000000000003
6015,inauguration,inauguraciÃ³n,joy,0.409
6016,immaculate,inmaculado,joy,0.409
6017,lighten,aligerar,joy,0.409
6018,aromatherapy,aromaterapia,joy,0.409
6019,travel,viaje,joy,0.409
